Rehabber,Age,AgeCode,Diagnosis,DiagnosisCode,Disposition,DisCode,SkywayCode
SOS,Immature,1,Fishing Related,1,Released,3,0
SOS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SOS,Immature,1,Fishing Related,1,Released,3,0
SOS,Immature,1,Fishing Related,1,Released,3,0
SOS,Immature,1,Fishing Related,1,Released,3,0
SOS,Immature,1,Fishing Related,1,Released,3,0
SOS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SOS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SOS,Immature,1,Fishing Related,1,Released,3,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Died,1,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SOS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Immature,1,Emaciation/dehydration/failure to thrive,2,Released,3,0
SOS,Immature,1,Impact/Watercraft/Vehicle/Building,3,Died,1,0
SOS,Immature,1,Impact/Watercraft/Vehicle/Building,3,Died,1,0
SOS,Immature,1,Impact/Watercraft/Vehicle/Building,3,Died,1,0
SSS,Immature,1,Impact/Watercraft/Vehicle/Building,3,Released,3,0
SOS,Immature,1,Impact/Watercraft/Vehicle/Building,3,Released,3,0
SSS,Immature,1,Impact/Watercraft/Vehicle/Building,3,Released,3,0
SSS,Immature,1,Impact/Watercraft/Vehicle/Building,3,Released,3,0
SSS,Immature,1,Impact/Watercraft/Vehicle/Building,3,Released,3,0
SSS,Immature,1,Impact/Watercraft/Vehicle/Building,3,Released,3,0
SSS,Immature,1,Impact/Watercraft/Vehicle/Building,3,Released,3,0
SOS,Immature,1,Miscellaneous Trauma,3,Died,1,0
SOS,Immature,1,Miscellaneous Trauma,3,Died,1,0
SOS,Immature,1,Miscellaneous Trauma,3,Died,1,0
SOS,Immature,1,Miscellaneous Trauma,3,Died,1,0
SOS,Immature,1,Miscellaneous Trauma,3,Died,1,0
SOS,Immature,1,Miscellaneous Trauma,3,Died,1,0
SOS,Immature,1,Miscellaneous Trauma,3,Died,1,0
SOS,Immature,1,Miscellaneous Trauma,3,Died,1,0
SOS,Immature,1,Miscellaneous Trauma,3,Died,1,0
SOS,Immature,1,Miscellaneous Trauma,3,Died,1,0
SOS,Immature,1,Miscellaneous Trauma,3,Died,1,0
SOS,Immature,1,Miscellaneous Trauma,3,Died,1,0
SOS,Immature,1,Miscellaneous Trauma,3,Died,1,0
SOS,Immature,1,Miscellaneous Trauma,3,Died,1,0
SOS,Immature,1,Miscellaneous Trauma,3,Died,1,0
SOS,Immature,1,Miscellaneous Trauma,3,Died,1,0
SOS,Immature,1,Miscellaneous Trauma,3,Died,1,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SOS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
